reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
ed6db648-5f65-4e20-9c24-4443630ff81f,Kaka Denna official,Halo pada hari Jumat 18 Oktober saya pesan gocar dari Zen seblak cadas pasir tujuan rumah sakit umum Tangerang dan ternyata barang tertinggal di dalam mobil apa bisa minta tolong untuk Drive mengembalikan Barang berupa kartu BPJS dan kartu kontrol untuk berobat Ini no kendaraan driver tersebut Suzuki XL 7 B 1240 JFT Nama Driver Supriyanto Mohon bantuannya Terimakasih,5,0,2024-10-18T20:11:45,,,
66308b36-2c25-453c-8756-3d6dffc0a1d0,Agung Budiharjo,Membantu,5,0,2024-10-18T20:00:13,,,4.96.2
17a386bd-13e9-4f5f-bb9d-5904b34e6277,Erin Annisa,Baik,5,0,2024-10-18T19:52:07,,,4.97.1
acbb80ea-178b-4daf-a452-5f3f3c34c3c6,putri el rahman,Saya tidak pernah telat pembayaran gopaylater kenapa akun gopaylater saya di blokir Dan saya stiap mau minjem di gopay pinjam tidak pernah di acc,1,0,2024-10-18T19:47:48,"Hai Kak Putri, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-292-1342-45399 di subjek email, ya. ^Maya",2024-10-18T21:42:54,4.94.2
d6f71159-b5cd-40f0-b8d1-71d67273fd26,YEYE YESTI,Pelayanan memuaskan,5,0,2024-10-18T19:41:49,,,4.97.1
b9dca81e-3300-409d-b5aa-63cd1d518379,muqit mohammad,Habis di update ga bisa kirim barang melalui go sent,1,0,2024-10-18T19:28:54,"Mohon maaf atas kendala yang dialami, Kak Muqit. Sebelum bertransaksi, pastikan sinyal internet bagus dan sudah pakai aplikasi Gojek versi terbaru, ya. Jika masih berkendala, laporkan melalui halaman Bantuan di aplikasi > ketik ""Tidak dapat melakukan pemesanan"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maya",2024-10-18T21:41:14,4.98.1
7a98246c-34dd-416b-9c4d-872489b05f6b,Panca Fajar,Mantap,5,0,2024-10-18T19:17:16,,,4.97.1
e11e519d-14cd-4798-a8a6-f18d6eb2e9fc,Ady Saputra,VERIFIKASI yang akurat sehingga tidak ada lagi yang namanya orderan fiktif.. bila ada itu bisa di pertanggungjawakan si pelaku,1,0,2024-10-18T19:04:55,"Hai Kak Ady, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Maya",2024-10-18T23:02:53,4.96.2
6bb227fd-a2a2-43c6-91df-80d62ad17c1d,Pras Biowners,Rute tidak sesuai. Tembok mobil motor suruh lewat. Merugikan customer dan driver,1,0,2024-10-18T18:56:09,"Hai, Kak Pras. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maya",2024-10-18T19:25:25,4.94.2
faf9c0de-db2a-4f60-aaee-e65ec09d61eb,AZIS MUSLIM,bikin fitur verifikasi wajah biar ngga disalah gunakan,1,0,2024-10-18T18:54:45,"Hai Kak Azis, terima kasih atas ulasanmu. Mengenai fitur verifikasi wajah, saat ini sudah tersedia ya Kak. Info lengkapnya, silakan kunjungi menu Bantuan di aplikasi Gojek dengan mengetik ""Masuk dengan Face ID/Sidik Jari"" di kolom pencarian. ^Maya",2024-10-18T20:29:17,4.97.1
277ccfa5-bec4-46d5-aca4-8650c12b7e07,Mbavelvel Lia,Senang,5,0,2024-10-18T18:49:05,,,
49001a3a-6078-4f5d-85fc-edb628327dd6,agustina puspita dewi,"Top up , di atm berhasil di gopay engga masuk, parah ini sumpah, nanya ke cs nya bilang 2 hari kerja ...",1,0,2024-10-18T18:19:01,"Hai Kak Agustina, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-292-1119-13145 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maya",2024-10-18T19:19:22,4.97.1
41db3b2a-c14f-4f71-a094-9a74f862343b,Cilok Sultan,klo ada laporan ga bisa hubungi customer service,1,0,2024-10-18T18:10:38,"Hai Kak @Cilok Sultan, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-10-18T22:13:42,
