reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
4438ad0d-a29c-4caa-b5eb-a8ada9d2e222,Lilio Freuxx,"Tolong dong, gimana ini? Pembayaran di ganti dari tunai ke gopay malah gak masuk ke driver nya sampe saya harus tf ulang, rugi dong saya",1,0,2023-11-29T22:01:32,,,4.78.3
61cf3c52-a7d2-4c37-8f0b-3f56749a06e5,Yeldon Tnunay,"Aplikasi tolol , udah pake GPS masih aja salah",1,0,2023-11-29T21:44:29,"Maaf atas ketidaknyamanannya, Kak. Sebelum memesan, pastikan kamu memberikan izin akses lokasi untuk aplikasi Gojek dan menggunakan aplikasi versi terbaru. Jika masih tidak bisa, laporkan dengan cara salin tautan https://gjk.id/GPSProblem lalu salin ulang di browsermu. Cantumkan kode psr-23-333-1554-39527 pada kolom 'Ceritakan lebih lanjut'. ^Ve",2023-11-29T23:55:00,4.78.3
94af213c-603e-47d4-b951-6f6883d0594f,Abdul Aziz,"biaya konyol. orang pesen gofood ko malah ada BIAYA LAIN ada 1. biaya pemeliharan aplikasi. 2. biaya bungkus 1. lah ko apk mau bagus dibebankan ke customer tiap transaksi lagi kan anehh 2. biaya bungkus, emang driver ikut bungkus ya dan ada matrial sampe ada jasa bungkus, jikapun ada biaya bungkus ya harusnya dari toko/restorannya bukan dari apk gojeknya.",1,1,2023-11-29T21:33:00,"Mohon maaf atas ketidaknyamanannya, Kak Aziz. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Ve",2023-11-29T23:52:28,4.79.1
bb951a1e-af5f-4965-941f-2a4665d77fe1,Maulana Yusuf,"makin hari ni apk ini makin gajelas,masa gua pesan tiket kereta servernya padet mlu,payyahhhhhhh",1,0,2023-11-29T21:28:21,"Maaf atas ketidaknyamanannya, Kak Maulana. Sebelum memesan, pastikan sinyal internet bagus dan menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, laporkan dengan cara salin alamat tautan https://gjk.id/Can'tMakeOrder lalu salin ulang di browsermu. Cantumkan kode psr-23-333-1550-10161 pada kolom 'Ceritakan lebih lanjut'. ^Ve",2023-11-29T23:50:30,
884ab012-625f-4205-a2b7-83b47d0d4fa4,Novi Dewi,*)Pengen komplain ke gojek pake media cetak yg Gedhe banget satu halaman full. +8043 Mbak..mbak.. Kamu ga da ahlak. *) RABU 29 NOV 2023 GOJEK KENAPA YA KALO SAM AKUN AKU KOK SENSI BANGET .PDAHAL STATUS AKUN GOJEK AKU TUH udah Bos. Ga tau knp kok ruwet sekarang gojek ini,1,0,2023-11-29T21:19:56,"Hai Kak Novi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2023-11-29T23:47:49,4.73.1
a9847e4d-2797-46ba-899f-19a5c83f0c59,Wahyu SETYO NUGROHO,lama g pakai gojek ehh ini pakai kecewa habiss lemott sistemnya slrg bikin lama,1,0,2023-11-29T21:16:19,"Hai Kak Wahyu, maaf atas ketidaknyamanannya. Pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, laporkan detailnya dengan cara salin alamat tautan https://gjk.id/ErrorApps lalu salin ulang di browsermu. Cantumkan kode psr-23-333-1544-11232 pada kolom 'Ceritakan lebih lanjut'. ^Ve",2023-11-29T23:44:38,4.75.1
ecabe6d7-0846-4f85-8ba4-b4ab25de93cd,rika kartika,Praktis tanpa keluar rumah,5,0,2023-11-29T21:03:34,,,4.79.1
3c5904ee-e3c2-44ed-9322-22022b5724c2,aa kulit,Mantaf ongkosnya kompetitif,5,0,2023-11-29T21:02:13,,,4.78.3
60930b5a-15ce-4b8f-8a5a-9c58e011dcdc,Asep tiawan,Sy sering pakai Gocar dan ok.,5,0,2023-11-29T20:49:07,,,4.78.3
c04b5b55-6eb2-4b8f-9b60-650d75cc4c78,fadhlikhairul Ikhwan,Mantap. Membantu saat mager cari makanan,5,0,2023-11-29T20:43:57,,,4.79.1
5766397e-042e-4a71-a10a-a97b1d7a1518,Aditya Putri,baik,5,0,2023-11-29T20:43:51,,,
58bec461-2399-4f25-b63f-3dee5306c631,Nur Joviana,membantu dn memudahkan sekali,5,0,2023-11-29T20:41:30,,,4.79.1
6f195f21-c3af-4018-ab7b-57829eae772c,ShiellArt Design & Paint,Ulang tahun ya buat go-jek barakallahu fiikum yang ke-13 tahun makin dipercaya dan makin memberi kemaslahatan bagi orang banyak.,5,0,2023-11-29T20:41:18,,,
b1467bb1-db9d-4064-90ab-4f8dbe40c4d2,Zaky Ramadhani The Eve's,Kon**** driver lama banget di gofood ampe dinginnnnn. Benerin tuh sistem nya,2,0,2023-11-29T20:37:34,"Hai Kak Zaky, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2023-11-29T23:28:18,
20da2d08-9d85-498f-a2a4-e4fa3abf577f,Zahra Nanda,Nyari gacar lama banget skli dpt malah di batalin lgi,3,0,2023-11-29T20:36:14,"Hai Kak Zahra, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2023-11-29T23:11:25,
f1e48e2f-6f8d-41a8-815b-de8a5b83d77e,Hadianto,Kenapa sekarang gak bisa masuk akun gojek lewat facebook,1,0,2023-11-29T20:36:12,"Hai Kak Hadianto, untuk login ke aplikasi Gojek, gunakan nomor HP yang terdaftar di akun Gojek-mu. Jika masih tidak bisa login, laporkan detailnya ke kami melalui email ke customerservice@gojek.com dan mencantumkan kode psr-23-333-1532-29865 pada subjek email. ^Ve",2023-11-29T23:32:47,4.78.3
af1a54be-37fc-4443-b319-ad236de9a342,Sahid,Pengalaman ku menggunakan Aplikasi gojek Lumayan membatu si. Hanya saja saya 2 bulan terahir ini lumayan terganggu dengan ada nya promosi dari gojek yg menawarkan pinjaman finansial. Dalam promosi nya lumayan gencar si. Tapi yg jadi pertanyaan adalah Pihak gojek itu menawarkan kemudahan pinjaman itu apakah sudah sesuai dengan cara menawar kan yg begitu semangat dan seolah olah sedemikian gampang nya mendapatkan kemudahan pinjaman itu sebab kalao tidak gampang so pasti akan membuat kecewa b,2,0,2023-11-29T20:31:05,"Hai Kak Sahid, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2023-11-29T23:34:44,4.78.3
35e443cc-6f18-4212-a2b4-ece513bcfe16,Andi Syahputra Siregar,Mantap,5,0,2023-11-29T20:25:16,,,4.78.3
4b95a6fd-b826-4aab-b5a3-6e70e0327a35,arri nalendra saputra,Sangat memuaskan,5,0,2023-11-29T20:22:10,,,4.78.3
83101a4d-eed8-4b97-bbde-5894eb635200,Angga Kusnandar,"Maaf untuk pihak gojek saya merasa kesulitan ketika mau top up gopay via driver karena driver sendiri rata2 tidak memiliki saldo yg cukup , saya sudah coba bbrp kali via driver tpi sama .",2,0,2023-11-29T20:20:06,"Hai, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-09-02T20:02:34,4.76.2
d713f6e8-8bff-4b89-8ddd-eba9ddf51b6a,Agus Redi S,Nyaman dan mudah digunakan,5,0,2023-11-29T20:09:51,,,
6e1061b5-f072-4b22-a15c-f064b5a5df44,Moh. Fahrur Rozy,"Mau cari tiket di menu gotix tp gak muncul pilihan kotanya, susah...",3,2,2023-11-29T19:53:21,"Mohon maaf atas ketidaknyamanannya, Kak Fahrur. Mengenai kendala tersebut, silakan laporkan detailnya melalui email ke csgotix@gojek.com atau telepon di nomor 021-80600822. Semoga informasi kami membantu. ^Ve",2023-11-30T13:31:57,4.78.3
c904d8ef-8e52-4697-b6ab-f12ab3ba5182,Arya Fathir Ramadhan,Saya tidak bisa mendownload padahl ruang penyimpanan sangat cukup dan juga saat mau mendownload ada tulisan/pemberitahuan yang saya tidak mengerti,2,0,2023-11-29T19:47:25,"Mohon maaf atas ketidaknyamanannya, Kak Arya. Agar kamu bisa download aplikasi Gojek, pastikan ruang penyimpanan (storage) di ponsel kamu mencukupi dan sistem operasi ponsel kamu mendukung. Semoga informasi ini membantu kamu. ^Ve",2023-11-29T19:37:41,
17d304cd-f480-4d47-85ee-f48f58588116,triska fanny,Membantu,5,0,2023-11-29T19:46:00,,,
268c4d4f-8614-42b9-bfa7-feed148e8c68,Dadang Darusman,Saya sudah lama gunakan gojeg Yaman pisan Poko na mh,5,0,2023-11-29T19:36:44,,,
88514d79-b282-48e5-910e-94fc269124bc,Pekhda Suka,Gopaylater gak bisa di gunakan padahan saya gak pernah telat bayar jadi kecewa,1,0,2023-11-29T19:32:15,"Hai Kak, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-23-333-1215-42717 di subjek email, ya. ^Ve",2023-11-29T20:15:54,4.78.3
ba2969d7-da60-4237-8b66-bddfa8030188,Dwi Purwanti,Alhamdulillah selalu memuaskan,5,0,2023-11-29T19:27:10,,,4.78.3
