reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
e4664834-c12f-4337-bee4-6e7a6e690e5e,Wilda Meiyanti,Selama ini baik baik aja,5,0,2024-04-15T19:11:58,,,4.84.1
9f3c3a55-0e7c-4d95-98b6-c5a30568873a,Bilryan Kartanegara,"Driver gojek lalu lalang depan saya, bahkan ada yang mangkal. Tpi pas dipesen sampe 3 kali gk ada 1 pun yg dapet. Pas giliran dapet, drivernya jauh bet. Perbaiki lagi sistem untuk penerimaan costumernya",1,1,2024-04-15T18:57:17,"Mohon maaf atas kendalanya, Kak Bilryan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Tria",2024-04-15T19:38:13,4.81.1
16093967-5fca-4f9c-81d8-0e48016728fb,Desak Eka,"Pesan gofood lama, harus tunggu 30-45 menit dan tidak bisa dibatalkan, udah tunggu lama tapi pesanan belum selesai dan harus pesan ulang. Kenapa makin lama bukan tambah bagus tapi tambah jelek! Ga ramah untuk lambung kalau mau pesan makan pakai gofood.",1,3,2024-04-15T18:55:00,"Hai Kak Eka, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Tria",2024-04-15T19:40:03,4.81.2
3b085e35-405e-4e65-a86e-c2d045310758,Ahmad Fahruroji,Di update banyak bugnya parah,1,1,2024-04-15T18:54:27,"Hai Kak Ahmad, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Tria",2024-04-15T19:41:04,4.85.3
93be4dcd-40bb-4828-8aee-52b5c45d50b0,Saroh 25,bikin kesel anj klo bikin map tu yg bener Napa . masa mesen gofood udh di arahin tepat tujuanya ga bisa terus malah balik lagi ke tempat ga jelas tll,1,1,2024-04-15T18:53:04,"Hai, Kak Saroh. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Tria",2024-04-15T19:42:13,4.85.3
cabb4a69-cda5-4f18-84d5-86a519453135,Fitri Adinda,"Maaf saya rubah bintangnya karena aplikasi aneh saldo ga bs direfresh, trs aplikasi di-update, diisi saldo tetap saldo ga masuk😡malah di warning internet ga ada😏",1,1,2024-04-15T18:50:44,,,4.85.3
af96e20c-67a0-422a-98f9-810ca11683c0,Denz' Abyzar,Sangat membantu,5,0,2024-04-15T18:49:21,,,4.84.1
d2ec0173-3484-430e-a582-a47cc66f0350,Dede Oghut,terimakasih,5,0,2024-04-15T18:46:41,,,4.84.1
d7153c09-ebca-4ca9-b6c2-bad03a7403a2,Daily Life,Mantab... Membantu bisnis saya,5,0,2024-04-15T18:44:11,,,4.85.3
54ac0e90-7951-428e-9363-a2b98b463586,Sekar masayu,bgus,5,0,2024-04-15T18:26:28,,,
ba1b804c-9928-43af-9e45-d58217e8fd65,Agus Lorenzo,Gojek parah daftar sudah 4th ga dipanggil² kekantor padahal data sudah terverifikasi parahhhhh gojek sok jual mahal.,1,1,2024-04-15T18:14:23,"Hai Kak Agus, mohon maaf atas ketidaknyamanan yang kamu alami. Untuk layanan Mitra GoRide/GoSend/GoFood, kamu dapat menghubungi layanan Mitra melalui email driversupport@gojek.com ya. Semoga informasi kami membantu. ^Tria",2024-04-15T19:52:26,4.85.3
26830823-9f67-4b1a-ac0c-2a1894069dc3,Sabuang Alimuddin,"Tambah ribet,,, pesen go food harus nunggu sampe 45 menit baru nyari driver... Udah nunggu lama2 nunggu, akhirnya zonk, di batalin otomatis, restonya ternyata tutup🥴😞",1,1,2024-04-15T18:13:55,"Hai Kak Sabuang, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-15T22:11:48,4.84.1
ce293450-f06c-456d-8ff7-65980f896cd1,Steel Gaming,Loading lama luar biasa,1,1,2024-04-15T18:06:32,,,4.84.1
6cc36dd6-2512-44eb-95cc-a10ee6f44d5e,Miftah Sabella,"kenapa diskon nya jarang, awal awal selalu ada diskon dan cepat dapat driver nya, tapi sekarang selalu susah",5,0,2024-04-15T18:04:07,,,4.81.2
56b32243-a244-4ec4-bafb-a21b1ad25182,Anggita Manulang,Gak ada yg kureengg,5,0,2024-04-15T18:00:57,,,4.84.1
bde14315-0d9b-4737-a178-0394edd000a2,Yusup Wijaya,Kok gak bisa masuk,5,0,2024-04-15T17:59:08,,,4.85.3
f451817c-d400-4423-bea7-dc5fff22065b,charissa vino,Alhmdllh pelayanan nya ramah bgt,5,0,2024-04-15T17:53:08,,,4.84.1
d3d41dbc-854f-4ef0-b39c-57aab691f1f4,MANEC,lebih terdepan dalam segala hal.,5,0,2024-04-15T17:43:09,,,4.84.1
f6da9587-7077-48d7-bc3d-685589934e59,Reeezz,Tolong dong kalo ada kesalan sistem pada aplikasi harusnya di oerbaikin bukan malah mbekuin pembayaran yang bahkan saya ngga tau kesalahan saya apa.,4,0,2024-04-15T17:34:10,,,
d61fb73c-bce9-45f7-a278-732b1abedd31,Sania Oktaviani,Ini gojek kenapa yah aneh bgt di suruh bayar tol padahal perjalanan cuman 10 menit dari rumah. Ga lewat tol.,2,1,2024-04-15T17:26:29,"Hai Kak Sania, mohon maaf atas ketidaknyamanannya. Mengenai kendala tersebut, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut. Kami tunggu detail permasalahannya. ^Tria",2024-04-15T18:11:34,4.84.1
a20015bd-0dfe-41b2-85cd-e4f4bdd82b59,Dwi desi prasasti,Lama banget untuk proses pemesnaannya,3,1,2024-04-15T17:19:12,"Hai Kak Dwi, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-04-15T17:57:44,4.84.1
