reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
1076054b-ec63-4383-a46d-46b6d229d8c4,Lylyane Oktavia,Diskon go ride nya tolong lebih di banyakin lg😂,5,0,2024-05-19T18:35:15,,,4.87.2
86165e1b-c075-4068-9249-78d1bc45de2d,Sudahkah Makan,"APLIKASI BRENGSEK, Sampah, sumpahin bangkrut",1,1,2024-05-19T18:20:51,"Hai Kak Sugi, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-02-07T09:50:14,
ad344d02-e6a3-4cca-bf75-cff5dab91635,Rijul tarigan,Mantap,5,0,2024-05-19T18:17:25,,,4.84.1
e84fb97e-c5a2-45a2-ad5c-c7ef6478848e,Stevanya Zyvanca,Tujuan adanya gopay later apasi? Buat org' belajar gmn caranya NGUTANG kh,1,0,2024-05-19T18:14:02,"Hai, Kak Stevanya. GoPay Later merupakan metode pembayaran dimana kamu akan diberikan limit per bulan untuk membayar transaksi di Gojek. Apabila kamu mengalami kendala terkait GoPay Later, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-140-1414-15169 di subjek email, ya. ^Tria",2024-05-19T22:14:28,
82737bea-ebf5-4a3f-9d8a-1c1d0c7e7594,Rama Dani,"Saya kecewa karena saldo GO-PAY saya terpotong tanpa ada transaksi yang sukses, dan saldo yg kembali baru setengahnya, saya masih menunggu saldo yang setengahnya lagi",3,0,2024-05-19T17:47:04,"Hai Kak Rama. Pastikan internetmu stabil dan aplikasi GoPay sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu. ^Tria",2024-05-19T18:01:03,
ab6737f8-65fd-495f-a5a0-3f0f8be932ce,Haadii Sucipto,"Dari dulu gak pernah kecewa pakai gojek,giliran pas lagi butuh dana coba daftar di go pinjam selesai daftar dalam hitungan detik langsung ditolak pengajuannya😅🤣",1,0,2024-05-19T17:12:19,"Hai Kak Hadi, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-140-0939-23730 di subjek email, ya. ^Tria",2024-05-19T17:39:34,
3e2cd724-b910-4a7f-9176-20698fab1c6f,JokSiN Abufakhri Al Srageny,"Pengembalian gopay yg terpotong sdh dilaporkan tdk lebih 3 jam, jawaban CS disuruh tunggu 15 hari kerja, setelah diadukan lg minta tunggu lg kurang lebih 7 hari kerja, setelah waktu habis dibilang laporannya kadaluarsa krn sdh 7 hari lebih, pdhl sdh di SS dr awal smp akhir kejadiannya, tetap jawabnya CS krn pengaduan sdh lebih 7 hari, ini kl pengaduan blm selesai DITUTUP dulu, kmdn DIBUKA lg shg tdk profesional utk pengaduannya.",1,0,2024-05-19T17:10:42,"Hai Kak Joksin, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 188441930 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Oca",2024-05-21T16:04:24,4.87.2
bf3ee97d-125c-49bb-9421-f64079985ee8,Egi Rocobs,Mantaps lah,5,0,2024-05-19T17:07:46,,,4.87.2
c482f1bf-7896-4ad8-8172-221137ce5d3a,didhit june,So far memuaskan,5,0,2024-05-19T16:37:36,,,4.87.2
481acf60-26f8-4b3a-8d99-f90af24fa234,Cokro Baskoro,Bagus dan mudah,5,0,2024-05-19T16:25:17,,,4.87.3
326626db-5c0e-4cd3-9c3b-b8c0e0700ae7,Muhammad Rafly,"saya dapet driver yg kurang ajar, rumah saya terpencil, dia ingin nambah in peta danpegang hp saya, saya pesen gocar biasa tapi kena tarif gocar (XL) karena cuma bawa barang sedikit banyak, udah gitu dia modus pegang hp saya untuk nambah lokasi, tapi dia nambah bintang nya sendiri jadi 5 lewat hp saya",1,1,2024-05-19T16:24:21,"Hai Kak Rafly, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-05-19T16:58:35,4.87.3
5efd3a2c-6a54-4d78-bf83-45a6a35186ca,Martinus Bayu Efendi,tolong gopay pinjam fitur rekening bank di perbanyak,5,0,2024-05-19T16:17:56,,,4.87.2
6b4f8fda-fea2-4c5a-99a7-c80cd62ad35d,Noor Aida,"PARAH !!!! Ga punya etika bgt main BLOKIR. apk ini saya pakai buat mesen GORIDE, GOCAR, GOFOOD...knp malah tiba2 di BLOKIR?? Mikir dongg... Sdh bunga naik, tpi masih dipakai..eh tau2 main BLOKIR. ga ada ADAB nya *Ps: sdh saya kirim email ke alamat yg disuruh itu TAPI MASIH DALAM ANTREAN. yg responnya cepat kemana lapornya .. pengalaman klo email DALAM ANTREAN gtu ujung²nya mlh tidak terkirim",1,0,2024-05-19T15:50:04,"Hai Kak Noor Aida, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-140-0242-02524 di subjek email, ya. ^Ve",2024-05-19T10:42:20,4.43.2
42108c4a-7a0e-4f37-b87b-d5ffffd12b87,Eko Nursubiyantoro,Mudah diaplikasikan,5,0,2024-05-19T15:48:07,,,4.87.2
2a8f41a9-c52e-43c0-8be7-f0d526b8714c,AGnG Yuno,Membantu banget kalau sedang bepergian,5,0,2024-05-19T15:18:45,,,4.86.2
9e974538-6cd3-4845-868a-61da9747ad8e,Mr. Ken,Mantap,5,0,2024-05-19T15:17:40,,,4.87.2
c93a0f49-968d-4987-90c1-bde407080a0b,Mulyadi Refa,Menyenangkan,5,0,2024-05-19T15:11:37,,,4.87.2
81c68131-4cc5-4d76-9a69-dddf02e08c80,MUHAMMAD AGUNG SATRIO WICAKSONO,"Saya menilai sebenarnya semua sudah sangat bagus, fitur lengkap dan nyaman. Keamanan top. Tapi sayang rating dan peminat turun, mayoritas pindah ke aplikasi transportasi sebelah karena lebih murah dan banyak promo/diskon nya. Sampai banyak yg hapus aplikasi karena betah dengan aplikasi sebelah. Semoga bisa buat masukan ke aplikasi agar biaya/harganya ada penyesuaian dan banyak diskon/promo2 yg murah2.",4,41,2024-05-19T15:01:45,,,4.87.2
db6740f0-3061-4166-8708-61fb3421f87c,Supriyanto,Selalu ada dalam kesulitan aktifitas setiap saat,5,0,2024-05-19T14:59:46,,,4.87.2
f3ae0a85-283d-4c03-9312-472fcf2bc340,Agus Siswanto,Aman dan terpercaya,5,0,2024-05-19T14:59:19,,,4.87.2
