reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
ec697c9c-52bd-432a-877c-b008d60e97f7,eny bahar,Mantap,5,0,2024-11-11T09:42:45,,,5.0.1
b631278f-7750-4340-a8f2-8adbe5facba1,eki dwi lestari,Murah oke,5,0,2024-11-11T09:36:22,,,5.0.1
e1dc1c31-033c-4112-85f8-2302ca3fe14b,Ninin Sunani,Sering kali driver membatalkan pesanan dan pagi ini aja sdh 5X ditolak driver terutama driver mobil,3,0,2024-11-11T09:35:35,"Hai Kak Ninin, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2024-11-11T10:04:08,5.0.1
f744e8ef-56aa-4e74-9256-16f768091af9,Mr rizal Pahlevi,"Oke lah, dari dulu pakai aplikasi ini",5,0,2024-11-11T09:25:34,,,5.0.1
9d5c32b7-d24c-488f-be92-b24890c95871,Mr Febrian,Terimakasih,5,0,2024-11-11T09:21:18,,,4.56.1
8e4cc62f-bd51-47e9-bc66-2a9b730d46a3,Bang Boton,Mantablah 👍,5,1,2024-11-11T08:15:51,,,5.0.1
d15d7c66-a4b2-4341-8bcf-b39789790134,Ahmad Muflih Syauqi,Kbnykn hemat... dn kalian para penumpang pesannya pakai otak dikit napa!!! Dikira mobil dia dn seeanak jidat lu!!,1,1,2024-11-11T08:13:02,"Hai Kak Ahmad, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Maura",2024-11-11T08:34:58,5.0.1
e3d88b04-2d52-40af-95aa-935260046b6f,Dian Irfan,"Paket hemat susah cari driver,banyk yang batalin terus chat minta tambahan",4,1,2024-11-11T07:57:09,,,5.1.1
02bbb010-cd10-4238-8974-1b6abaaefaea,ani tuti,Mempermudah perjalanan,5,1,2024-11-11T07:36:00,,,5.1.1
9a0e0ede-b5f4-4beb-b748-33b965b6b64e,Rizz Rizz,Susuah dapat gojek nya pas ujan aneh bed padahal pesan nyaapakek mobil Kesel agak lain aplikasi ini gara gara aplikasi ini saya gak sekolah hapus aja deh aplikasi ini gak ada Gunu baik pakek taksi kaya jaman dulu aja deh,1,2,2024-11-11T07:24:41,,,5.1.1
